Next_Request_Time,Next_Response_Vol
0.015333999999999293,1592.0
3.442864,23100.0
4.235429,70024.0
0.01054500000000047,69926.0
0.022828000000000515,145450.0
0.001324000000000325,985902.0
0.004401999999998907,558982.0
2.0162890000000004,197656.0
0.9823109999999993,827456.0
2.9239079999999973,512272.0
1.9759200000000021,1016740.0
2.9514219999999938,509764.0
1.7101959999999963,1027372.0
2.8713440000000006,1029212.0
1.643898,510772.0
2.9429779999999965,609956.0
1.226937999999997,927838.0
2.972712999999999,838364.0
1.7868800000000036,506481.0
2.6009640000000047,511151.0
1.968744000000001,967312.0
2.132871999999999,494184.0
3.9774010000000004,1541816.0
2.6184749999999894,1543012.0
4.957193000000004,1544920.0
4.959607000000005,1543310.0
4.6728359999999896,1540152.0
4.471509999999995,1481402.0
4.9114059999999995,1541236.0
4.9107429999999965,1539482.0
4.937958999999992,1542030.0
2.9308249999999987,1542900.0
4.951346999999998,1543495.0
4.964230999999998,1544753.0
3.9605180000000075,1027330.0
4.961475000000007,1542505.0
4.972366999999991,1542486.0
5.932542000000012,1545025.0
4.917145000000005,1544832.0
4.960615000000018,1544070.0
4.960151999999994,1497011.0
0.0028839999999945576,43860.0
4.91763499999999,1545440.0
4.921751,960697.0
4.951572999999999,783006.0
4.974102999999985,1252495.0
4.975948000000017,1159208.0
4.983782999999999,1027954.0
4.960981000000004,908308.0
4.970561,764958.0
4.990527999999983,512299.0
4.989001999999999,1543181.0
5.963518999999991,1322024.0
5.624668,1543492.0
4.970770999999985,1544406.0
5.318066000000002,671452.0
4.608376999999997,710246.0
5.3540940000000035,1543462.0
4.568977000000004,1543076.0
5.361167999999999,909750.0
4.563044000000005,1026488.0
5.400356000000002,1544967.0
4.471122999999999,909830.0
6.009012999999996,1546260.0
4.949674999999999,1543856.0
4.918712999999997,1543486.0
4.960618999999994,1026346.0
4.969133999999997,1541756.0
4.944993999999994,1544004.0
4.77567599999999,1542860.0
4.974405000000004,1029164.0
4.962133000000009,747785.0
5.978853000000001,605725.0
4.974395999999999,591481.0
4.983373,580504.0
0.0030730000000005475,500222.0
4.577212000000003,626907.0
0.03783599999999998,189232.0
0.3344360000000002,439704.0
4.9775960000000055,1029238.0
4.996354000000001,1288686.0
3.6150049999999965,1305610.0
4.990708,1449548.0
4.965128999999999,1513127.0
4.985005000000001,1544486.0
4.9853629999999995,1018630.0
4.97890000000001,536456.0
4.978329000000002,699912.0
6.0125679999999875,1543422.0
4.958130000000011,1543028.0
4.977072000000021,831206.0
6.006388000000001,1375898.0
5.002746999999999,1544494.0
4.975722000000019,1544478.0
0.0038440000000008467,140580.0
4.9374289999999945,1014240.0
4.963864999999998,1028676.0
4.990499999999997,1029084.0
4.976012999999995,956532.0
4.9985440000000025,1508527.0
4.998038999999977,1547090.0
4.949914,950595.0
4.854903999999998,1022186.0
4.909784999999992,1546024.0
5.0480090000000075,909910.0
4.887016000000003,99462.0
0.0008820000000042683,1218478.0
5.088354999999993,1331868.0
5.9920780000000065,1355072.0
2.853520000000003,1314440.0
4.923632000000012,1314510.0
4.982603999999995,797890.0
4.998795000000001,1028436.0
4.989089000000007,1527952.0
0.010911000000000115,159986.0
0.7220629999999915,121044.0
2.903182,136890.0
0.002171000000004142,499795.0
3.652481999999992,1000082.0
0.802924,450967.0
1.8592169999999992,500066.0
4.408018999999996,1015326.0
1.5706919999999993,819442.0
0.0010629999999878237,24096.0
0.647495000000001,503020.0
0.000499000000019123,16014.0
2.533438000000002,489636.0
3.7637650000000065,994278.0
0.535743000000025,7596.0
4.336995000000002,725872.0
3.793875999999983,412822.0
0.00059500000000412,670390.0
0.9480889999999995,81390.0
0.00017399999999767601,31002.0
5.742554999999982,48232.0
1.8517079999999986,1433802.0
2.761185000000001,912483.0
2.1128089999999986,132.0
0.19301700000000466,36208.0
1.8202660000000037,140209.0
3.2787810000000093,645876.0
2.961534999999998,204126.0
0.012284999999991442,280182.0
4.561683000000016,753403.0
0.3134449999999944,292366.0
1.6717600000000061,123449.0
0.553334999999997,500082.0
2.4127560000000017,49764.0
0.0004460000000037212,480387.0
2.4718050000000034,819135.0
1.3537630000000007,63768.0
5.127651,576594.0
1.214470999999996,501578.0
1.8634449999999987,501514.0
3.701160999999999,177814.0
0.007095000000006735,54360.0
1.7673949999999934,427092.0
4.665151000000009,270454.0
3.7005079999999992,221480.0
1.8467119999999966,120642.0
4.800143999999989,113535.0
4.797021999999998,330664.0
0.0023500000000069576,265111.0
3.4782359999999954,500074.0
4.508252999999996,486576.0
1.707257999999996,955236.0
1.5456919999999883,117144.0
